rebalance_id,trade_date,signal_date,as_of_date,instrument_key,symbol,display_name,action,price,shares_before,shares_after,delta_shares,target_weight,notional,rationale_text
n6::2021-02-26,2021-02-26,2021-02-25,2020-12-31,sector::XLK,XLK,XLK,sell,60.4691500000,0.009222819914,0.008087162019,-0.001135657895,0.333333333333,0.068672267599,"Own the three largest disclosed NBIM industry exposures, equally weighted."
n6::2021-02-26,2021-02-26,2021-02-25,2020-12-31,sector::XLI,XLI,XLI,buy,83.7288500000,0.005510861912,0.005840565268,0.000329703355,0.333333333333,0.027605682790,"Own the three largest disclosed NBIM industry exposures, equally weighted."
n6::2022-03-04,2022-03-04,2022-03-03,2021-12-31,sector::XLK,XLK,XLK,sell,70.3436500000,0.008087162019,0.008014316818,-0.000072845201,0.333333333333,0.005124197320,"Own the three largest disclosed NBIM industry exposures, equally weighted."
n6::2022-03-04,2022-03-04,2022-03-03,2021-12-31,sector::XLY,XLY,XLY,buy,80.1447000000,0.000000000000,0.007034230551,0.007034230551,0.333333333333,0.563756297252,"Own the three largest disclosed NBIM industry exposures, equally weighted."
n6::2022-03-04,2022-03-04,2022-03-03,2021-12-31,sector::XLF,XLF,XLF,sell,34.5846300000,0.016579478223,0.016300775728,-0.000278702496,0.333333333333,0.009638822692,"Own the three largest disclosed NBIM industry exposures, equally weighted."
n6::2022-03-04,2022-03-04,2022-03-03,2021-12-31,sector::XLI,XLI,XLI,sell,93.9966000000,0.005840565268,0.000000000000,-0.005840565268,0.000000000000,0.548993277240,Remove positions no longer selected by the strategy at this disclosure step.
n6::2023-03-08,2023-03-08,2023-03-07,2022-12-31,sector::XLK,XLK,XLK,sell,67.1575200000,0.008014316818,0.007726117813,-0.000288199006,0.333333333333,0.019354730482,"Own the three largest disclosed NBIM industry exposures, equally weighted."
n6::2023-03-08,2023-03-08,2023-03-07,2022-12-31,sector::XLF,XLF,XLF,sell,33.1511900000,0.016300775728,0.015651532012,-0.000649243715,0.333333333333,0.021523201767,"Own the three largest disclosed NBIM industry exposures, equally weighted."
n6::2023-03-08,2023-03-08,2023-03-07,2022-12-31,sector::XLY,XLY,XLY,buy,67.9518500000,0.007034230551,0.007635802580,0.000601572029,0.333333333333,0.040877932249,"Own the three largest disclosed NBIM industry exposures, equally weighted."
n6::2024-02-28,2024-02-28,2024-02-27,2023-12-31,sector::XLK,XLK,XLK,sell,99.7479800000,0.007726117813,0.006874490077,-0.000851627736,0.333333333333,0.084948146352,"Own the three largest disclosed NBIM industry exposures, equally weighted."
n6::2024-02-28,2024-02-28,2024-02-27,2023-12-31,sector::XLF,XLF,XLF,buy,38.9955700000,0.015651532012,0.017584471741,0.001932939729,0.333333333333,0.075376086515,"Own the three largest disclosed NBIM industry exposures, equally weighted."
n6::2024-02-28,2024-02-28,2024-02-27,2023-12-31,sector::XLY,XLY,XLY,buy,88.5492300000,0.007635802580,0.007743901316,0.000108098736,0.333333333333,0.009572059837,"Own the three largest disclosed NBIM industry exposures, equally weighted."
n6::2024-08-15,2024-08-15,2024-08-14,2024-06-30,sector::XLK,XLK,XLK,sell,108.4392200000,0.006874490077,0.006698803431,-0.000175686646,0.333333333333,0.019051322820,"Own the three largest disclosed NBIM industry exposures, equally weighted."
n6::2024-08-15,2024-08-15,2024-08-14,2024-06-30,sector::XLF,XLF,XLF,sell,42.3040700000,0.017584471741,0.017171232437,-0.000413239304,0.333333333333,0.017481704441,"Own the three largest disclosed NBIM industry exposures, equally weighted."
n6::2024-08-15,2024-08-15,2024-08-14,2024-06-30,sector::XLY,XLY,XLY,buy,89.0868780000,0.007743901316,0.008153984462,0.000410083147,0.333333333333,0.036533027261,"Own the three largest disclosed NBIM industry exposures, equally weighted."
n6::2025-02-26,2025-02-26,2025-02-25,2024-12-31,sector::XLK,XLK,XLK,buy,114.1085800000,0.006698803431,0.007259144812,0.000560341381,0.333333333333,0.063939759304,"Own the three largest disclosed NBIM industry exposures, equally weighted."
n6::2025-02-26,2025-02-26,2025-02-25,2024-12-31,sector::XLF,XLF,XLF,sell,49.8993900000,0.017171232437,0.016600016684,-0.000571215753,0.333333333333,0.028503317632,"Own the three largest disclosed NBIM industry exposures, equally weighted."
n6::2025-02-26,2025-02-26,2025-02-25,2024-12-31,sector::XLY,XLY,XLY,sell,105.9319100000,0.008153984462,0.007819463527,-0.000334520936,0.333333333333,0.035436441672,"Own the three largest disclosed NBIM industry exposures, equally weighted."
n6::2025-08-13,2025-08-13,2025-08-12,2025-06-30,sector::XLK,XLK,XLK,sell,133.4434400000,0.007259144812,0.006809687714,-0.000449457098,0.333333333333,0.059977101298,"Own the three largest disclosed NBIM industry exposures, equally weighted."
n6::2025-08-13,2025-08-13,2025-08-12,2025-06-30,sector::XLF,XLF,XLF,buy,52.1382900000,0.016600016684,0.017428806236,0.000828789552,0.333333333333,0.043211670012,"Own the three largest disclosed NBIM industry exposures, equally weighted."
n6::2025-08-13,2025-08-13,2025-08-12,2025-06-30,sector::XLY,XLY,XLY,buy,114.0669970000,0.007819463527,0.007966442335,0.000146978808,0.333333333333,0.016765431285,"Own the three largest disclosed NBIM industry exposures, equally weighted."
n6::2026-03-02,2026-03-02,2026-02-27,2025-12-31,sector::XLK,XLK,XLK,sell,139.3669300000,0.006809687714,0.006592287916,-0.000217399799,0.333333333333,0.030298342509,"Own the three largest disclosed NBIM industry exposures, equally weighted."
n6::2026-03-02,2026-03-02,2026-02-27,2025-12-31,sector::XLF,XLF,XLF,buy,51.0389810000,0.017428806236,0.018000886979,0.000572080742,0.333333333333,0.029198418125,"Own the three largest disclosed NBIM industry exposures, equally weighted."
n6::2026-03-02,2026-03-02,2026-02-27,2025-12-31,sector::XLY,XLY,XLY,buy,115.1890600000,0.007966442335,0.007975991196,0.000009548862,0.333333333333,0.001099924384,"Own the three largest disclosed NBIM industry exposures, equally weighted."
