rebalance_id,trade_date,signal_date,as_of_date,instrument_key,symbol,display_name,action,price,shares_before,shares_after,delta_shares,target_weight,notional,rationale_text
n6::2024-03-01,2024-03-01,2024-02-27,2023-12-31,sector::XLY,XLY,XLY,buy,89.4435700000,0.007659175109,0.007850215165,0.000191040056,0.333333333333,0.017087304637,N6 Top-3 Industry Leaders with T+3 execution lag.
n6::2024-08-19,2024-08-19,2024-08-14,2024-06-30,sector::XLK,XLK,XLK,sell,110.4114700000,0.006836852723,0.006754606998,-0.000082245724,0.333333333333,0.009080871322,N6 Top-3 Industry Leaders with T+3 execution lag.
n6::2024-08-19,2024-08-19,2024-08-14,2024-06-30,sector::XLF,XLF,XLF,sell,42.8492900000,0.018037205915,0.017404864537,-0.000632341378,0.333333333333,0.027095379081,N6 Top-3 Industry Leaders with T+3 execution lag.
n6::2024-08-19,2024-08-19,2024-08-14,2024-06-30,sector::XLY,XLY,XLY,buy,90.3936800000,0.007850215165,0.008250422905,0.000400207740,0.333333333333,0.036176250403,N6 Top-3 Industry Leaders with T+3 execution lag.
n6::2025-02-28,2025-02-28,2025-02-25,2024-12-31,sector::XLK,XLK,XLK,buy,111.4065300000,0.006754606998,0.007538162042,0.000783555044,0.333333333333,0.087293148465,N6 Top-3 Industry Leaders with T+3 execution lag.
n6::2025-02-28,2025-02-28,2025-02-25,2024-12-31,sector::XLF,XLF,XLF,sell,51.2045300000,0.017404864537,0.016400901945,-0.001003962592,0.333333333333,0.051407432670,N6 Top-3 Industry Leaders with T+3 execution lag.
n6::2025-02-28,2025-02-28,2025-02-25,2024-12-31,sector::XLY,XLY,XLY,sell,106.1383400000,0.008250422905,0.007912319673,-0.000338103232,0.333333333333,0.035885715794,N6 Top-3 Industry Leaders with T+3 execution lag.
n6::2025-08-15,2025-08-15,2025-08-12,2025-06-30,sector::XLK,XLK,XLK,sell,132.1453700000,0.007538162042,0.006926058974,-0.000612103068,0.333333333333,0.080886586346,N6 Top-3 Industry Leaders with T+3 execution lag.
n6::2025-08-15,2025-08-15,2025-08-12,2025-06-30,sector::XLF,XLF,XLF,buy,51.8418300000,0.016400901945,0.017654597181,0.001253695237,0.333333333333,0.064993855325,N6 Top-3 Industry Leaders with T+3 execution lag.
n6::2025-08-15,2025-08-15,2025-08-12,2025-06-30,sector::XLY,XLY,XLY,buy,113.6650100000,0.007912319673,0.008052140459,0.000139820786,0.333333333333,0.015892731020,N6 Top-3 Industry Leaders with T+3 execution lag.
n6::2026-03-04,2026-03-04,2026-02-27,2025-12-31,sector::XLK,XLK,XLK,sell,139.6665600000,0.006926058974,0.006699856718,-0.000226202256,0.333333333333,0.031592890945,N6 Top-3 Industry Leaders with T+3 execution lag.
n6::2026-03-04,2026-03-04,2026-02-27,2025-12-31,sector::XLF,XLF,XLF,buy,51.2379600000,0.017654597181,0.018262747782,0.000608150601,0.333333333333,0.031160396152,N6 Top-3 Industry Leaders with T+3 execution lag.
n6::2026-03-04,2026-03-04,2026-02-27,2025-12-31,sector::XLY,XLY,XLY,buy,116.1571200000,0.008052140459,0.008055863819,0.000003723360,0.333333333333,0.000432494793,N6 Top-3 Industry Leaders with T+3 execution lag.
