rebalance_id,trade_date,signal_date,as_of_date,instrument_key,symbol,display_name,action,price,shares_before,shares_after,delta_shares,target_weight,notional,rationale_text
n5::2021-02-26,2021-02-26,2021-02-25,2020-12-31,sector::XLI,XLI,Industrials,sell,83.7288500000,0.003974449961,0.000000000000,-0.003974449961,0.000000000000,0.332776124640,Remove positions no longer selected by the strategy at this disclosure step.
n5::2021-02-26,2021-02-26,2021-02-25,2020-12-31,sector::XLE,XLE,Oil & Gas,sell,16.6180200000,0.000380749271,0.000000000000,-0.000380749271,0.000000000000,0.006327298997,Remove positions no longer selected by the strategy at this disclosure step.
n5::2021-02-26,2021-02-26,2021-02-25,2020-12-31,sector::XLK,XLK,Technology,sell,60.4691500000,0.001834141469,0.000000000000,-0.001834141469,0.000000000000,0.110908975591,Remove positions no longer selected by the strategy at this disclosure step.
n5::2021-02-26,2021-02-26,2021-02-25,2020-12-31,sector::XLC,XLC,Telecommunications,sell,67.9276400000,0.000689902001,0.000000000000,-0.000689902001,0.000000000000,0.046863414754,Remove positions no longer selected by the strategy at this disclosure step.
n5::2021-02-26,2021-02-26,2021-02-25,2020-12-31,sector::XLU,XLU,Utilities,sell,21.6017600000,0.001351581858,0.000000000000,-0.001351581858,0.000000000000,0.029196546915,Remove positions no longer selected by the strategy at this disclosure step.
n5::2023-03-08,2023-03-08,2023-03-07,2022-12-31,sector::XLB,XLB,Basic Materials,buy,36.5085400000,0.000000000000,0.002466851659,0.002466851659,0.066458982347,0.090061152462,Own only industries with positive accumulation-minus-reduction transition scores.
n5::2023-03-08,2023-03-08,2023-03-07,2022-12-31,sector::XLY,XLY,Consumer Discretionary,buy,67.9518500000,0.000000000000,0.002215848270,0.002215848270,0.111111111111,0.150570989273,Own only industries with positive accumulation-minus-reduction transition scores.
n5::2023-03-08,2023-03-08,2023-03-07,2022-12-31,sector::XLP,XLP,Consumer Staples,buy,66.1946700000,0.000000000000,0.000106292962,0.000106292962,0.005192107996,0.007036027536,Own only industries with positive accumulation-minus-reduction transition scores.
n5::2023-03-08,2023-03-08,2023-03-07,2022-12-31,sector::XLE,XLE,Energy,buy,34.8013700000,0.000000000000,0.000566094872,0.000566094872,0.014537902388,0.019700877101,Own only industries with positive accumulation-minus-reduction transition scores.
n5::2023-03-08,2023-03-08,2023-03-07,2022-12-31,sector::XLF,XLF,Financials,buy,33.1511900000,0.000000000000,0.005645599222,0.005645599222,0.138110072690,0.187158332461,Own only industries with positive accumulation-minus-reduction transition scores.
n5::2023-03-08,2023-03-08,2023-03-07,2022-12-31,sector::XLV,XLV,Health Care,buy,119.7525200000,0.000000000000,0.002467698855,0.002467698855,0.218068535826,0.295513156517,Own only industries with positive accumulation-minus-reduction transition scores.
n5::2023-03-08,2023-03-08,2023-03-07,2022-12-31,sector::XLI,XLI,Industrials,buy,97.5282500000,0.000000000000,0.002597165347,0.002597165347,0.186915887850,0.253296991300,Own only industries with positive accumulation-minus-reduction transition scores.
n5::2023-03-08,2023-03-08,2023-03-07,2022-12-31,sector::XLRE,XLRE,Real Estate,buy,34.2078900000,0.000000000000,0.001604337911,0.001604337911,0.040498442368,0.054881014782,Own only industries with positive accumulation-minus-reduction transition scores.
n5::2023-03-08,2023-03-08,2023-03-07,2022-12-31,sector::XLK,XLK,Technology,buy,67.1575200000,0.000000000000,0.003080209179,0.003080209179,0.152647975078,0.206859209562,Own only industries with positive accumulation-minus-reduction transition scores.
n5::2023-03-08,2023-03-08,2023-03-07,2022-12-31,sector::XLC,XLC,Telecommunications,buy,52.3409700000,0.000000000000,0.000188197478,0.000188197478,0.007268951194,0.009850438551,Own only industries with positive accumulation-minus-reduction transition scores.
n5::2023-03-08,2023-03-08,2023-03-07,2022-12-31,sector::XLU,XLU,Utilities,buy,27.5036900000,0.000000000000,0.002916361910,0.002916361910,0.059190031153,0.080210713912,Own only industries with positive accumulation-minus-reduction transition scores.
n5::2024-02-28,2024-02-28,2024-02-27,2023-12-31,sector::XLE,XLE,Energy,buy,37.7288500000,0.000566094872,0.006980915983,0.006414821111,0.159090909091,0.242023823485,Own only industries with positive accumulation-minus-reduction transition scores.
n5::2024-02-28,2024-02-28,2024-02-27,2023-12-31,sector::XLF,XLF,Financials,buy,38.9955700000,0.005645599222,0.015438057312,0.009792458090,0.363636363636,0.381862484938,Own only industries with positive accumulation-minus-reduction transition scores.
n5::2024-02-28,2024-02-28,2024-02-27,2023-12-31,sector::XLU,XLU,Utilities,buy,27.6099000000,0.002916361910,0.028618205644,0.025701843734,0.477272727273,0.709625335298,Own only industries with positive accumulation-minus-reduction transition scores.
n5::2024-02-28,2024-02-28,2024-02-27,2023-12-31,sector::XLB,XLB,Basic Materials,sell,40.3414100000,0.002466851659,0.000000000000,-0.002466851659,0.000000000000,0.099516274180,Remove positions no longer selected by the strategy at this disclosure step.
n5::2024-02-28,2024-02-28,2024-02-27,2023-12-31,sector::XLY,XLY,Consumer Discretionary,sell,88.5492300000,0.002215848270,0.000000000000,-0.002215848270,0.000000000000,0.196211658115,Remove positions no longer selected by the strategy at this disclosure step.
n5::2024-02-28,2024-02-28,2024-02-27,2023-12-31,sector::XLP,XLP,Consumer Staples,sell,70.2360000000,0.000106292962,0.000000000000,-0.000106292962,0.000000000000,0.007465592472,Remove positions no longer selected by the strategy at this disclosure step.
n5::2024-02-28,2024-02-28,2024-02-27,2023-12-31,sector::XLV,XLV,Health Care,sell,140.6879100000,0.002467698855,0.000000000000,-0.002467698855,0.000000000000,0.347175394454,Remove positions no longer selected by the strategy at this disclosure step.
n5::2024-02-28,2024-02-28,2024-02-27,2023-12-31,sector::XLI,XLI,Industrials,sell,116.9335900000,0.002597165347,0.000000000000,-0.002597165347,0.000000000000,0.303695867904,Remove positions no longer selected by the strategy at this disclosure step.
n5::2024-02-28,2024-02-28,2024-02-27,2023-12-31,sector::XLRE,XLRE,Real Estate,sell,36.0155690000,0.001604337911,0.000000000000,-0.001604337911,0.000000000000,0.057781142732,Remove positions no longer selected by the strategy at this disclosure step.
n5::2024-02-28,2024-02-28,2024-02-27,2023-12-31,sector::XLK,XLK,Technology,sell,99.7479800000,0.003080209179,0.000000000000,-0.003080209179,0.000000000000,0.307244643611,Remove positions no longer selected by the strategy at this disclosure step.
n5::2024-02-28,2024-02-28,2024-02-27,2023-12-31,sector::XLC,XLC,Telecommunications,sell,76.6273300000,0.000188197478,0.000000000000,-0.000188197478,0.000000000000,0.014421070253,Remove positions no longer selected by the strategy at this disclosure step.
n5::2024-08-15,2024-08-15,2024-08-14,2024-06-30,sector::XLU,XLU,Utilities,buy,34.0358650000,0.028618205644,0.056246179603,0.027627973959,1.000000000000,0.940341991899,Own only industries with positive accumulation-minus-reduction transition scores.
n5::2024-08-15,2024-08-15,2024-08-14,2024-06-30,sector::XLE,XLE,Energy,sell,41.1478000000,0.006980915983,0.000000000000,-0.006980915983,0.000000000000,0.287249334704,Remove positions no longer selected by the strategy at this disclosure step.
n5::2024-08-15,2024-08-15,2024-08-14,2024-06-30,sector::XLF,XLF,Financials,sell,42.3040700000,0.015438057312,0.000000000000,-0.015438057312,0.000000000000,0.653092657194,Remove positions no longer selected by the strategy at this disclosure step.
n5::2025-08-13,2025-08-13,2025-08-12,2025-06-30,sector::XLU,XLU,Utilities,sell,42.0575510000,0.056246179603,0.000000000000,-0.056246179603,0.000000000000,2.365576567213,Remove positions no longer selected by the strategy at this disclosure step.
