signal_id,security_key,issuer_name,cusip,report_period,signal_date,trade_date,staleness_days,same_day_multi_period_flag,selected_symbol,selected_exchange,disclosed_market_value_usd,disclosed_portfolio_weight,transition_signal_type,tilt_bucket,tilt_score,include_flag,exclusion_reason,trade_date_close,trade_date_mark_close,strategy_id,rationale_label,rationale_text
holding:000156761921010353:1,62548M118|*W EXP 02/13/202||SH|MULTIPLAN CORPORATION,MULTIPLAN CORPORATION,62548M118,2020-12-31,2021-05-17,2021-05-18,137,1,,,3750000,1.00000000,entry_observed,accumulation_like,2.0,0,unapproved_or_missing_symbol_mapping,,,P3_ACCUMULATION_TILT,accumulation_like,Tilt the disclosed PIF sleeve toward new or accumulating names and exclude likely reductions.
holding:000156761921010356:1,00507V109|COM||SH|ACTIVISION BLIZZARD INC,ACTIVISION BLIZZARD INC,00507V109,2021-03-31,2021-05-17,2021-05-18,47,1,,,3109491000,0.20126760,entry_observed,accumulation_like,2.0,0,unapproved_or_missing_symbol_mapping,,,P3_ACCUMULATION_TILT,accumulation_like,Tilt the disclosed PIF sleeve toward new or accumulating names and exclude likely reductions.
holding:000156761921010356:2,053015103|COM||SH|AUTOMATIC DATA PROCESSING IN,AUTOMATIC DATA PROCESSING IN,053015103,2021-03-31,2021-05-17,2021-05-18,47,1,ADP,US,279282000,0.01807705,entry_observed,accumulation_like,2.0,1,,192.53999,173.16179,P3_ACCUMULATION_TILT,accumulation_like,Tilt the disclosed PIF sleeve toward new or accumulating names and exclude likely reductions.
holding:000156761921010356:3,143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,2021-03-31,2021-05-17,2021-05-18,47,1,CCL,NYSE,1349053000,0.08731997,entry_observed,accumulation_like,2.0,1,,28,27.70311,P3_ACCUMULATION_TILT,accumulation_like,Tilt the disclosed PIF sleeve toward new or accumulating names and exclude likely reductions.
holding:000156761921010356:4,204833206|UNIT 99/99/9999||SH|COMPUTE HEALTH ACQUISITIN CO,COMPUTE HEALTH ACQUISITIN CO,204833206,2021-03-31,2021-05-17,2021-05-18,47,1,POAI,NASDAQ,75675000,0.00489821,entry_observed,accumulation_like,2.0,1,,1.07,321,P3_ACCUMULATION_TILT,accumulation_like,Tilt the disclosed PIF sleeve toward new or accumulating names and exclude likely reductions.
holding:000156761921010356:5,22266T109|CL A||SH|COUPANG INC,COUPANG INC,22266T109,2021-03-31,2021-05-17,2021-05-18,47,1,CPNG,NYSE,141000000,0.00912649,entry_observed,accumulation_like,2.0,1,,37.25,37.25,P3_ACCUMULATION_TILT,accumulation_like,Tilt the disclosed PIF sleeve toward new or accumulating names and exclude likely reductions.
holding:000156761921010356:6,285512109|COM||SH|ELECTRONIC ARTS INC,ELECTRONIC ARTS INC,285512109,2021-03-31,2021-05-17,2021-05-18,47,1,EA,NASDAQ,1923608000,0.12450911,entry_observed,accumulation_like,2.0,1,,138.059998,134.31803,P3_ACCUMULATION_TILT,accumulation_like,Tilt the disclosed PIF sleeve toward new or accumulating names and exclude likely reductions.
holding:000156761921010356:7,538034109|COM||SH|LIVE NATION ENTERTAINMENT IN,LIVE NATION ENTERTAINMENT IN,538034109,2021-03-31,2021-05-17,2021-05-18,47,1,LYV,US,1063641000,0.06884615,entry_observed,accumulation_like,2.0,1,,87.089996,87.089996,P3_ACCUMULATION_TILT,accumulation_like,Tilt the disclosed PIF sleeve toward new or accumulating names and exclude likely reductions.
holding:000156761921010356:8,62548M100|COM||SH|MULTIPLAN CORPORATION,MULTIPLAN CORPORATION,62548M100,2021-03-31,2021-05-17,2021-05-18,47,1,MPLN,NYSE,284438000,0.01841078,entry_observed,accumulation_like,2.0,1,,7.81000,312.39999,P3_ACCUMULATION_TILT,accumulation_like,Tilt the disclosed PIF sleeve toward new or accumulating names and exclude likely reductions.
holding:000156761921010356:9,62548M118|*W EXP 02/13/202||SH|MULTIPLAN CORPORATION,MULTIPLAN CORPORATION,62548M118,2021-03-31,2021-05-17,2021-05-18,47,1,,,2400000,0.00015534,continued_holding,neutral,1.0,0,unapproved_or_missing_symbol_mapping,,,P3_ACCUMULATION_TILT,neutral,Tilt the disclosed PIF sleeve toward new or accumulating names and exclude likely reductions.
holding:000156761921010356:10,66987E206|COM NEW||SH|NOVAGOLD RES INC,NOVAGOLD RES INC,66987E206,2021-03-31,2021-05-17,2021-05-18,47,1,NG,NYSE,141366000,0.00915018,entry_observed,accumulation_like,2.0,1,,10.15000,10.15000,P3_ACCUMULATION_TILT,accumulation_like,Tilt the disclosed PIF sleeve toward new or accumulating names and exclude likely reductions.
holding:000156761921010356:11,81369Y886|SBI INT-UTILS||SH|SELECT SECTOR SPDR TR,SELECT SECTOR SPDR TR,81369Y886,2021-03-31,2021-05-17,2021-05-18,47,1,XLU,US,2112456000,0.13673265,entry_observed,accumulation_like,2.0,1,,65.36000,24.55122,P3_ACCUMULATION_TILT,accumulation_like,Tilt the disclosed PIF sleeve toward new or accumulating names and exclude likely reductions.
holding:000156761921010356:12,874054109|COM||SH|TAKE-TWO INTERACTIVE SOFTWAR,TAKE-TWO INTERACTIVE SOFTWAR,874054109,2021-03-31,2021-05-17,2021-05-18,47,1,TTWO,US,996588000,0.06450601,entry_observed,accumulation_like,2.0,1,,167.69000,167.69000,P3_ACCUMULATION_TILT,accumulation_like,Tilt the disclosed PIF sleeve toward new or accumulating names and exclude likely reductions.
holding:000156761921010356:13,90353T100|COM||SH|UBER TECHNOLOGIES INC,UBER TECHNOLOGIES INC,90353T100,2021-03-31,2021-05-17,2021-05-18,47,1,UBER,NYSE,3970538000,0.25700047,entry_observed,accumulation_like,2.0,1,,49.17000,49.17000,P3_ACCUMULATION_TILT,accumulation_like,Tilt the disclosed PIF sleeve toward new or accumulating names and exclude likely reductions.
holding:000156761921015669:1,00507V109|COM||SH|ACTIVISION BLIZZARD INC,ACTIVISION BLIZZARD INC,00507V109,2021-06-30,2021-08-16,2021-08-17,47,0,,,3614313000,0.22669093,likely_accumulation,accumulation_like,2.0,0,unapproved_or_missing_symbol_mapping,,,P3_ACCUMULATION_TILT,accumulation_like,Tilt the disclosed PIF sleeve toward new or accumulating names and exclude likely reductions.
holding:000156761921015669:2,053015103|COM||SH|AUTOMATIC DATA PROCESSING IN,AUTOMATIC DATA PROCESSING IN,053015103,2021-06-30,2021-08-16,2021-08-17,47,0,ADP,US,294322000,0.01845997,continued_holding,neutral,1.0,1,,214.80000,194.087940,P3_ACCUMULATION_TILT,neutral,Tilt the disclosed PIF sleeve toward new or accumulating names and exclude likely reductions.
holding:000156761921015669:3,143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,2021-06-30,2021-08-16,2021-08-17,47,0,CCL,NYSE,1339903000,0.08403917,continued_holding,neutral,1.0,1,,22.040001,21.80630,P3_ACCUMULATION_TILT,neutral,Tilt the disclosed PIF sleeve toward new or accumulating names and exclude likely reductions.
holding:000156761921015669:4,204833206|UNIT 99/99/9999||SH|COMPUTE HEALTH ACQUISITIN CO,COMPUTE HEALTH ACQUISITIN CO,204833206,2021-06-30,2021-08-16,2021-08-17,47,0,POAI,NASDAQ,73650000,0.00461935,continued_holding,neutral,1.0,1,,1.02,306,P3_ACCUMULATION_TILT,neutral,Tilt the disclosed PIF sleeve toward new or accumulating names and exclude likely reductions.
holding:000156761921015669:5,22266T109|CL A||SH|COUPANG INC,COUPANG INC,22266T109,2021-06-30,2021-08-16,2021-08-17,47,0,CPNG,NYSE,119486000,0.00749420,continued_holding,neutral,1.0,1,,33.63000,33.63000,P3_ACCUMULATION_TILT,neutral,Tilt the disclosed PIF sleeve toward new or accumulating names and exclude likely reductions.
holding:000156761921015669:6,285512109|COM||SH|ELECTRONIC ARTS INC,ELECTRONIC ARTS INC,285512109,2021-06-30,2021-08-16,2021-08-17,47,0,EA,NASDAQ,2043824000,0.12818933,continued_holding,neutral,1.0,1,,141.039993,137.38046,P3_ACCUMULATION_TILT,neutral,Tilt the disclosed PIF sleeve toward new or accumulating names and exclude likely reductions.
